id,sexo,nascimento_anomes,data_nascimento
aluno_0000873,M,2023-09,
aluno_0000874,M,2023-10,
aluno_0000875,F,2023-09,
aluno_0000876,F,2023-10,
aluno_0000877,M,2023-10,
aluno_0000878,M,2023-10,
aluno_0000879,M,2023-10,
aluno_0000880,M,2023-10,
aluno_0000881,M,2023-10,
aluno_0000882,F,2023-10,
aluno_0000883,M,2023-10,
aluno_0000884,M,2023-10,
aluno_0000885,F,2023-10,
aluno_0000886,F,2023-09,
aluno_0000887,F,2023-09,
aluno_0000888,M,2020-07,
aluno_0000889,F,2023-09,
aluno_0000890,F,2024-01,
aluno_0000891,M,2023-09,
aluno_0000892,M,2023-09,
aluno_0000893,M,2023-09,
aluno_0000894,M,2023-10,
aluno_0000895,F,2023-10,
aluno_0000896,M,2023-10,
aluno_0000897,F,2021-06,
aluno_0000898,M,2024-01,
aluno_0000899,M,2023-10,
aluno_0000900,F,2023-10,
aluno_0000901,F,2023-10,
aluno_0000902,M,2023-10,
aluno_0000903,M,2023-10,
aluno_0000904,F,2023-10,
aluno_0000905,F,2023-10,
aluno_0000906,M,2023-11,
aluno_0000907,F,2023-10,
aluno_0000908,M,2023-10,
aluno_0000909,M,2023-10,
aluno_0000910,F,2023-10,
aluno_0000911,M,2024-01,
aluno_0000912,M,2023-10,
aluno_0000913,M,2023-10,
aluno_0000914,F,2023-09,
aluno_0000915,F,2023-10,
aluno_0000916,M,2023-10,
aluno_0000917,M,2023-10,
aluno_0000918,M,2023-09,
aluno_0000919,F,2023-10,
aluno_0000920,M,2023-10,
aluno_0000921,M,2023-10,
aluno_0000922,M,2023-10,
aluno_0000923,F,2023-02,
aluno_0000924,F,2023-08,
aluno_0000925,M,2023-10,
aluno_0000926,F,2023-10,
aluno_0000927,M,2023-10,
aluno_0000928,F,2023-10,
aluno_0000929,M,2023-10,
aluno_0000930,M,2023-10,
aluno_0000931,F,2023-10,
aluno_0000932,F,2023-09,
aluno_0000933,M,2023-10,
aluno_0000934,F,2023-10,
aluno_0000935,F,2023-10,
aluno_0000936,M,2023-10,
aluno_0000937,M,2023-10,
aluno_0000938,F,2023-10,
aluno_0000939,M,2023-10,
aluno_0000940,M,2023-10,
aluno_0000941,M,2023-09,
aluno_0000942,F,2023-10,
aluno_0000943,M,2023-10,
aluno_0000944,F,2023-09,
aluno_0000945,F,2023-10,
aluno_0000946,F,2023-10,
aluno_0000947,M,2023-09,
aluno_0000948,M,2023-04,
aluno_0000949,F,2023-09,
aluno_0000950,F,2023-09,
aluno_0000951,F,2023-10,
aluno_0000952,F,2023-09,
aluno_0000953,F,2023-10,
aluno_0000954,M,2023-10,
aluno_0000955,F,2023-10,
aluno_0000956,F,2023-10,
aluno_0000957,F,2023-10,
aluno_0000958,F,2023-10,
aluno_0000959,F,2020-06,
aluno_0000960,M,2023-09,
aluno_0000961,M,2023-10,
aluno_0000962,M,2023-10,
aluno_0000963,M,2023-10,
aluno_0000964,F,2023-07,
aluno_0000965,F,2023-10,
aluno_0000966,F,2023-10,
aluno_0000967,F,2023-10,
aluno_0000968,M,2023-08,
aluno_0000969,F,2023-10,
aluno_0000970,M,2023-10,
aluno_0000971,M,2023-10,
aluno_0000972,F,2023-10,
aluno_0000973,F,2023-10,
aluno_0000974,F,2023-07,
aluno_0000975,M,2023-10,
aluno_0000976,F,2023-09,
aluno_0000977,F,2023-09,
aluno_0000978,M,2023-10,
aluno_0000979,F,2023-10,
aluno_0000980,M,2023-10,
aluno_0000981,M,2023-10,
aluno_0000982,F,2023-10,
aluno_0000983,F,2023-10,
aluno_0000984,M,2023-10,
aluno_0000985,F,2023-10,
aluno_0000986,M,2023-09,
aluno_0000987,F,2023-09,
aluno_0000988,M,2023-09,
aluno_0000989,M,2023-10,
aluno_0000990,F,2023-10,
aluno_0000991,M,2023-10,
aluno_0000992,M,2023-10,
aluno_0000993,M,2023-10,
aluno_0000994,M,2023-10,
aluno_0000995,M,2023-10,
aluno_0000996,M,2023-10,
aluno_0000997,F,2023-10,
aluno_0000998,M,2023-10,
aluno_0000999,F,2023-08,
aluno_0001000,M,2023-10,
aluno_0001001,M,2023-10,
aluno_0001002,M,2023-10,
aluno_0001003,M,2023-10,
aluno_0001004,F,2023-10,
aluno_0001005,M,2023-10,
aluno_0001006,M,2023-10,
aluno_0001007,M,2023-10,
aluno_0001008,M,2023-10,
aluno_0001009,M,2023-10,
aluno_0001010,M,2023-10,
aluno_0001011,F,2023-10,
aluno_0001012,M,2023-10,
aluno_0001013,M,2023-09,
aluno_0001014,F,2024-02,
aluno_0001015,M,2023-10,
aluno_0001016,M,2023-10,
aluno_0001017,F,2023-10,
aluno_0001018,F,2023-09,
aluno_0001019,M,2023-10,
aluno_0001020,M,2022-09,
aluno_0001021,F,2023-10,
aluno_0001022,M,2023-10,
aluno_0001023,F,2023-10,
aluno_0001024,M,2023-10,
aluno_0001025,M,2023-10,
aluno_0001026,M,2023-10,
aluno_0001027,M,2023-10,
aluno_0001028,M,2023-10,
aluno_0001029,M,2023-10,
aluno_0001030,M,2023-10,
aluno_0001031,M,2023-09,
aluno_0001032,M,2023-10,
aluno_0001033,M,2023-10,
aluno_0001034,M,2023-10,
aluno_0001035,F,2023-10,
aluno_0001036,M,2023-10,
aluno_0001037,F,2023-10,
aluno_0001038,M,2023-06,
aluno_0001039,M,2023-10,
aluno_0001040,F,2022-04,
aluno_0001041,M,2021-07,
aluno_0001042,M,2023-10,
aluno_0001043,F,2023-10,
aluno_0001044,F,2023-10,
aluno_0001045,F,2023-09,
aluno_0001046,M,2023-10,
aluno_0001047,M,2023-09,
aluno_0001048,F,2023-10,
aluno_0001049,M,2023-10,
aluno_0001050,M,2023-10,
aluno_0001051,M,2023-10,
aluno_0001052,M,2023-10,
aluno_0001053,M,2023-10,
aluno_0001054,M,2023-10,
aluno_0001055,F,2023-10,
aluno_0001056,M,2023-10,
aluno_0001057,F,2023-10,
aluno_0001058,M,2023-09,
aluno_0001059,M,2023-09,
aluno_0001060,M,2023-10,
aluno_0001061,M,2023-09,
aluno_0001062,M,2023-10,
aluno_0001063,F,2023-10,
aluno_0001064,M,2023-10,
aluno_0001065,M,2023-10,
aluno_0001066,M,2023-10,
aluno_0001067,M,2023-10,
aluno_0001068,F,2023-10,
aluno_0001069,F,2023-09,
aluno_0001070,F,2023-09,
aluno_0001071,M,2023-10,
aluno_0001072,M,2023-10,
aluno_0001073,M,2023-10,
aluno_0001074,F,2023-09,
aluno_0001075,M,2023-10,
aluno_0001076,M,2023-10,
aluno_0001077,F,2023-10,
aluno_0001078,F,2023-10,
aluno_0001079,F,2023-10,
aluno_0001080,M,2023-10,
aluno_0001081,M,2023-09,
aluno_0001082,M,2023-10,
aluno_0001083,M,2023-10,
aluno_0001084,M,2023-10,
aluno_0001085,F,2023-10,
aluno_0001086,M,2023-10,
aluno_0001087,M,2023-10,
aluno_0001088,F,2023-10,
aluno_0001089,F,2023-09,
aluno_0001090,F,2023-09,
aluno_0001091,M,2023-10,
aluno_0001092,F,2023-10,
aluno_0001093,M,2023-10,
aluno_0001094,M,2023-10,
aluno_0001095,F,2023-10,
aluno_0001096,F,2023-10,
aluno_0001097,M,2023-10,
aluno_0001098,F,2023-10,
aluno_0001099,F,2023-10,
aluno_0001100,F,2023-10,
aluno_0001101,M,2023-10,
aluno_0001102,M,2023-10,
aluno_0001103,M,2023-10,
aluno_0001104,F,2023-10,
aluno_0001105,F,2023-10,
aluno_0001106,M,2023-10,
aluno_0001107,F,2023-10,
aluno_0001108,M,2023-10,
aluno_0001109,F,2023-10,
aluno_0001110,F,2023-10,
aluno_0001111,M,2023-10,
aluno_0001112,F,2023-10,
aluno_0001113,M,2023-10,
aluno_0001114,F,2023-10,
aluno_0001115,M,2023-09,
aluno_0001116,F,2023-08,
aluno_0001117,M,2023-10,
aluno_0001118,F,2023-10,
aluno_0001119,M,2020-12,
aluno_0001120,F,2023-10,
aluno_0001121,F,2023-10,
aluno_0001122,F,2023-09,
aluno_0001123,M,2023-10,
aluno_0001124,M,2023-10,
aluno_0001125,M,2023-10,
aluno_0001126,M,2023-10,
aluno_0001127,F,2023-02,
aluno_0001128,F,2023-10,
aluno_0001129,M,2023-08,
aluno_0001130,M,2024-03,
aluno_0001131,F,2023-10,
aluno_0001132,F,2023-10,
aluno_0001133,F,2023-10,
aluno_0001134,M,2023-10,
aluno_0001135,M,2023-10,
aluno_0001136,M,2023-10,
aluno_0001137,F,2023-10,
aluno_0001138,F,2023-10,
aluno_0001139,F,2023-10,
aluno_0001140,M,2023-10,
aluno_0001141,M,2023-10,
aluno_0001142,M,2023-11,
aluno_0001143,M,2023-09,
aluno_0001144,F,2023-10,
aluno_0001145,F,2023-10,
aluno_0001146,F,2023-10,
aluno_0001147,F,2023-09,
aluno_0001148,F,2023-10,
aluno_0001149,M,2023-10,
aluno_0001150,F,2023-10,
aluno_0001151,F,2023-10,
aluno_0001152,M,2023-10,
aluno_0001153,F,2023-10,
aluno_0001154,F,2023-06,
aluno_0001155,F,2023-09,
aluno_0001156,M,2023-10,
aluno_0001157,F,2020-04,
aluno_0001158,M,2023-10,
aluno_0001159,F,2023-10,
aluno_0001160,F,2023-10,
aluno_0001161,M,2023-10,
aluno_0001162,M,2023-06,
aluno_0001163,M,2023-09,
aluno_0001164,M,2023-09,
aluno_0001165,F,2023-10,
aluno_0001166,F,2023-10,
aluno_0001167,F,2023-09,
aluno_0001168,M,2023-10,
aluno_0001169,M,2023-10,
aluno_0001170,M,2023-10,
aluno_0001171,M,2023-10,
aluno_0001172,M,2023-10,
aluno_0001173,F,2023-10,
aluno_0001174,F,2023-10,
aluno_0001175,M,2023-10,
aluno_0001176,M,2023-10,
aluno_0001177,F,2023-10,
aluno_0001178,M,2022-02,
aluno_0001179,M,2023-10,
aluno_0001180,M,2023-09,
aluno_0001181,F,2023-10,
aluno_0001182,M,2023-10,
aluno_0001183,F,2023-10,
aluno_0001184,M,2023-10,
aluno_0001185,F,2023-10,
aluno_0001186,F,2023-10,
aluno_0001187,F,2023-10,
aluno_0001188,M,2022-12,
aluno_0001189,M,2023-10,
aluno_0001190,M,2023-10,
aluno_0001191,F,2023-10,
aluno_0001192,M,2023-09,
aluno_0001193,F,2023-10,
aluno_0001194,F,2023-10,
aluno_0001195,F,2023-10,
aluno_0001196,F,2023-04,
aluno_0001197,F,2023-09,
aluno_0001198,M,2023-10,
aluno_0001199,F,2023-10,
aluno_0001200,F,2023-10,
aluno_0001201,F,2023-07,
aluno_0001202,M,2023-10,
aluno_0001203,M,2023-10,
aluno_0001204,F,2023-07,
aluno_0001205,M,2023-10,
aluno_0001206,M,2023-10,
aluno_0001207,M,2023-09,
aluno_0001208,M,2023-10,
aluno_0001209,M,2023-10,
aluno_0001210,M,2023-09,
aluno_0001211,F,2023-10,
aluno_0001212,M,2023-10,
aluno_0001213,M,2023-10,
aluno_0001214,F,2023-10,
aluno_0001215,M,2023-10,
aluno_0001216,F,2023-10,
aluno_0001217,M,2023-10,
aluno_0001218,M,2023-10,
aluno_0001219,F,2023-10,
aluno_0001220,F,2023-10,
aluno_0001221,M,2023-10,
aluno_0001222,M,2023-10,
aluno_0001223,F,2023-10,
aluno_0001224,M,2021-10,
aluno_0001225,F,2023-10,
aluno_0001226,F,2023-10,
aluno_0001227,F,2023-10,
aluno_0001228,F,2023-10,
aluno_0001229,M,2023-10,
aluno_0001230,F,2023-10,
aluno_0001231,F,2023-10,
aluno_0001232,M,2020-10,
aluno_0001233,F,2023-10,
aluno_0001234,M,2023-10,
aluno_0001235,M,2023-10,
aluno_0001236,F,2023-10,
aluno_0001237,M,2023-10,
aluno_0001238,F,2023-10,
aluno_0001239,F,2023-09,
aluno_0001240,M,2023-10,
aluno_0001241,M,2024-03,
aluno_0001242,F,2023-10,
aluno_0001243,M,2023-10,
aluno_0001244,M,2023-10,
aluno_0001245,F,2023-10,
aluno_0001246,M,2023-10,
aluno_0001247,M,2023-10,
aluno_0001248,M,2023-10,
aluno_0001249,F,2023-10,
aluno_0001250,M,2023-10,
aluno_0001251,F,2023-10,
aluno_0001252,M,2023-10,
aluno_0001253,M,2023-10,
aluno_0001254,M,2023-10,
aluno_0001255,F,2023-10,
aluno_0001256,M,2023-10,
aluno_0001257,M,2020-08,
aluno_0001258,F,2023-10,
aluno_0001259,F,2023-10,
aluno_0001260,M,2023-10,
aluno_0001261,F,2024-03,
aluno_0001262,M,2023-10,
aluno_0001263,M,2023-10,
aluno_0001264,F,2023-10,
aluno_0001265,M,2023-09,
aluno_0001266,M,2023-10,
aluno_0001267,F,2023-10,
aluno_0001268,F,2023-10,
aluno_0001269,F,2023-09,
aluno_0001270,M,2023-10,
aluno_0001271,F,2023-06,
aluno_0001272,M,2023-10,
aluno_0001273,F,2023-10,
aluno_0001274,F,2022-07,
aluno_0001275,M,2023-09,
aluno_0001276,M,2023-10,
aluno_0001277,M,2023-10,
aluno_0001278,F,2023-10,
aluno_0001279,F,2023-10,
aluno_0001280,M,2023-10,
aluno_0001281,F,2023-10,
aluno_0001282,M,2023-10,
aluno_0001283,M,2023-10,
aluno_0001284,M,2023-10,
aluno_0001285,F,2023-10,
aluno_0001286,F,2023-10,
aluno_0001287,M,2023-10,
aluno_0001288,F,2023-10,
aluno_0001289,F,2023-10,
aluno_0001290,F,2023-10,
aluno_0001291,M,2023-10,
aluno_0001292,F,2023-10,
aluno_0001293,F,2023-10,
aluno_0001294,F,2023-10,
aluno_0001295,F,2023-10,
aluno_0001296,F,2023-10,
aluno_0001297,M,2022-11,
aluno_0001298,F,2023-10,
aluno_0001299,F,2023-10,
aluno_0001300,F,2023-10,
aluno_0001301,F,2023-10,
aluno_0001302,F,2023-10,
aluno_0001303,F,2023-10,
aluno_0001304,M,2023-10,
aluno_0001305,F,2023-10,
aluno_0001306,F,2023-08,
aluno_0001307,F,2023-10,
aluno_0001308,F,2023-10,
aluno_0001309,F,2023-09,
aluno_0001310,F,2023-10,
aluno_0001311,F,2023-10,
aluno_0001312,M,2023-10,
aluno_0001313,M,2023-10,
aluno_0001314,F,2023-10,
aluno_0001315,M,2023-10,
aluno_0001316,M,2023-10,
aluno_0001317,F,2023-10,
aluno_0001318,F,2023-08,
aluno_0001319,F,2023-10,
aluno_0001320,F,2023-10,
aluno_0001321,F,2023-10,
aluno_0001322,F,2023-10,
aluno_0001323,F,2023-10,
aluno_0001324,F,2023-10,
aluno_0001325,F,2023-10,
aluno_0001326,F,2023-10,
aluno_0001327,M,2023-10,
aluno_0001328,F,2023-10,
aluno_0001329,F,2023-10,
aluno_0001330,F,2023-10,
aluno_0001331,F,2023-10,
aluno_0001332,F,2023-10,
aluno_0001333,F,2023-10,
aluno_0001334,M,2023-10,
aluno_0001335,F,2023-10,
aluno_0001336,M,2023-10,
aluno_0001337,F,2023-10,
aluno_0001338,F,2023-10,
aluno_0001339,F,2023-10,
aluno_0001340,M,2023-10,
aluno_0001341,M,2023-10,
aluno_0001342,M,2023-10,
aluno_0001343,M,2023-10,
aluno_0001344,F,2023-10,
aluno_0001345,F,2023-10,
aluno_0001346,M,2023-10,
aluno_0001347,F,2023-10,
aluno_0001348,F,2023-10,
aluno_0001349,M,2023-10,
aluno_0001350,F,2023-10,
aluno_0001351,F,2023-10,
aluno_0001352,F,2023-10,
aluno_0001353,M,2023-10,
aluno_0001354,F,2023-10,
aluno_0001355,M,2023-10,
aluno_0001356,F,2023-10,
aluno_0001357,F,2023-09,
aluno_0001358,M,2023-10,
aluno_0001359,F,2023-10,
aluno_0001360,F,2023-10,
aluno_0001361,M,2023-10,
aluno_0001362,F,2023-10,
aluno_0001363,M,2023-09,
aluno_0001364,F,2023-10,
aluno_0001365,F,2023-10,
aluno_0001366,F,2023-10,
aluno_0001367,F,2023-10,
aluno_0001368,F,2023-10,
aluno_0001369,M,2023-10,
aluno_0001370,M,2023-10,
aluno_0001371,F,2023-10,
aluno_0001372,F,2023-10,
aluno_0001373,M,2023-10,
aluno_0001374,F,2023-10,
aluno_0001375,F,2023-10,
aluno_0001376,M,2023-10,
aluno_0001377,M,2023-10,
aluno_0001378,F,2023-10,
aluno_0001379,F,2023-10,
aluno_0001380,M,2023-10,
aluno_0001381,F,2023-10,
aluno_0001382,F,2023-10,
aluno_0001383,F,2023-10,
aluno_0001384,M,2023-10,
aluno_0001385,M,2023-10,
aluno_0001386,F,2023-10,
aluno_0001387,M,2023-10,
aluno_0001388,M,2023-10,
aluno_0001389,M,2023-08,
aluno_0001390,M,2023-10,
aluno_0001391,F,2023-10,
aluno_0001392,M,2023-10,
aluno_0001393,M,2023-10,
aluno_0001394,M,2023-10,
aluno_0001395,M,2023-10,
aluno_0001396,M,2023-10,
aluno_0001397,F,2023-10,
aluno_0001398,F,2023-09,
aluno_0001399,F,2023-10,
aluno_0001400,M,2023-10,
aluno_0001401,M,2023-10,
aluno_0001402,M,2023-08,
aluno_0001403,M,2023-10,
aluno_0001404,F,2023-10,
aluno_0001405,M,2023-10,
aluno_0001406,M,2023-10,
aluno_0001407,F,2023-10,
aluno_0001408,M,2023-10,
aluno_0001409,M,2023-08,
aluno_0001410,F,2023-10,
aluno_0001411,F,2023-10,
aluno_0001412,F,2023-10,
aluno_0001413,F,2023-10,
aluno_0001414,M,2023-10,
aluno_0001415,M,2023-10,
aluno_0001416,M,2023-10,
aluno_0001417,F,2023-10,
aluno_0001418,F,2023-10,
aluno_0001419,F,2023-07,
aluno_0001420,F,2023-10,
aluno_0001421,F,2023-10,
aluno_0001422,M,2023-10,
aluno_0001423,M,2023-10,
aluno_0001424,F,2023-10,
aluno_0001425,F,2023-10,
aluno_0001426,F,2023-10,
aluno_0001427,F,2023-10,
aluno_0001428,M,2023-10,
aluno_0001429,M,2023-05,
aluno_0001430,M,2023-10,
aluno_0001431,F,2023-10,
aluno_0001432,M,2023-10,
aluno_0001433,M,2023-10,
aluno_0001434,F,2023-10,
aluno_0001435,M,2023-10,
aluno_0001436,F,2023-10,
aluno_0001437,M,2023-10,
aluno_0001438,M,2023-10,
aluno_0001439,F,2023-10,
aluno_0001440,M,2023-10,
aluno_0001441,M,2023-10,
aluno_0001442,F,2023-10,
aluno_0001443,F,2023-10,
aluno_0001444,F,2023-10,
aluno_0001445,F,2023-10,
aluno_0001446,M,2023-10,
aluno_0001447,F,2023-10,
aluno_0001448,M,2023-10,
aluno_0001449,F,2023-10,
aluno_0001450,M,2023-10,
aluno_0001451,F,2023-10,
aluno_0001452,M,2023-10,
aluno_0001453,F,2023-10,
aluno_0001454,F,2023-10,
aluno_0001455,F,2023-10,
aluno_0001456,M,2023-10,
aluno_0001457,M,2023-10,
aluno_0001458,F,2023-10,
aluno_0001459,M,2023-10,
aluno_0001460,F,2023-10,
aluno_0001461,M,2023-10,
aluno_0001462,M,2023-10,
aluno_0001463,F,2023-10,
aluno_0001464,M,2023-10,
aluno_0001465,F,2023-10,
aluno_0001466,M,2023-10,
aluno_0001467,M,2023-10,
aluno_0001468,M,2023-10,
aluno_0001469,F,2023-10,
aluno_0001470,F,2022-05,
aluno_0001471,M,2023-10,
aluno_0001472,M,2023-10,
aluno_0001473,F,2023-10,
aluno_0001474,M,2023-03,
aluno_0001475,F,2023-10,
aluno_0001476,F,2023-10,
aluno_0001477,M,2023-10,
aluno_0001478,F,2023-10,
aluno_0001479,M,2023-10,
aluno_0001480,M,2023-09,
aluno_0001481,F,2023-10,
aluno_0001482,M,2023-10,
aluno_0001483,F,2023-10,
aluno_0001484,M,2023-10,
aluno_0001485,M,2023-09,
aluno_0001486,F,2023-10,
aluno_0001487,F,2023-10,
aluno_0001488,F,2023-05,
aluno_0001489,M,2023-10,
aluno_0001490,M,2023-10,
aluno_0001491,M,2023-10,
aluno_0001492,F,2023-10,
aluno_0001493,F,2023-10,
aluno_0001494,F,2023-10,
aluno_0001495,F,2023-10,
aluno_0001496,M,2023-10,
aluno_0001497,F,2023-10,
aluno_0001498,M,2023-10,
aluno_0001499,F,2023-10,
aluno_0001500,M,2023-10,
aluno_0001501,F,2023-07,
aluno_0001502,M,2023-10,
aluno_0001503,M,2023-10,
aluno_0001504,F,2023-10,
aluno_0001505,M,2023-10,
aluno_0001506,M,2023-10,
aluno_0001507,M,2023-10,
aluno_0001508,M,2023-10,
aluno_0001509,M,2023-10,
aluno_0001510,F,2023-10,
aluno_0001511,M,2023-10,
aluno_0001512,F,2022-09,
aluno_0001513,M,2023-10,
aluno_0001514,F,2022-06,
aluno_0001515,F,2023-10,
aluno_0001516,F,2023-10,
aluno_0001517,M,2023-10,
aluno_0001518,F,2023-09,
aluno_0001519,F,2023-10,
aluno_0001520,F,2023-10,
aluno_0001521,F,2023-10,
aluno_0001522,F,2023-10,
aluno_0001523,F,2023-10,
aluno_0001524,M,2023-10,
aluno_0001525,M,2023-12,
aluno_0001526,F,2023-10,
aluno_0001527,M,2023-10,
aluno_0001528,F,2023-10,
aluno_0001529,F,2023-10,
aluno_0001530,F,2023-09,
aluno_0001531,F,2023-10,
aluno_0001532,M,2023-10,
aluno_0001533,F,2023-10,
aluno_0001534,F,2023-10,
aluno_0001535,F,2023-10,
aluno_0001536,M,2023-10,
aluno_0001537,M,2023-10,
aluno_0001538,F,2023-10,
aluno_0001539,F,2023-10,
aluno_0001540,M,2023-10,
aluno_0001541,F,2023-10,
aluno_0001542,F,2023-10,
aluno_0001543,M,2023-10,
aluno_0001544,F,2023-09,
aluno_0001545,F,2023-10,
aluno_0001546,F,2023-10,
aluno_0001547,F,2023-10,
aluno_0001548,F,2023-10,
aluno_0001549,M,2023-10,
aluno_0001550,F,2023-10,
aluno_0001551,F,2023-10,
aluno_0001552,F,2023-10,
aluno_0001553,F,2022-11,
aluno_0001554,M,2023-10,
aluno_0001555,M,2023-10,
aluno_0001556,F,2023-10,
aluno_0001557,M,2023-10,
aluno_0001558,F,2023-09,
aluno_0001559,M,2023-10,
aluno_0001560,F,2023-09,
aluno_0001561,F,2023-10,
aluno_0001562,F,2023-10,
aluno_0001563,F,2023-10,
aluno_0001564,M,2023-10,
aluno_0001565,F,2023-10,
aluno_0001566,M,2023-10,
aluno_0001567,M,2023-10,
aluno_0001568,F,2023-07,
aluno_0001569,M,2023-10,
aluno_0001570,M,2023-10,
aluno_0001571,F,2023-10,
aluno_0001572,F,2023-10,
aluno_0001573,F,2023-10,
aluno_0001574,F,2023-10,
aluno_0001575,M,2023-10,
aluno_0001576,M,2023-10,
aluno_0001577,M,2023-09,
aluno_0001578,F,2023-10,
aluno_0001579,F,2023-10,
aluno_0001580,F,2023-10,
aluno_0001581,M,2023-10,
aluno_0001582,M,2023-10,
aluno_0001583,F,2022-08,
aluno_0001584,M,2023-09,
aluno_0001585,M,2023-10,
aluno_0001586,M,2023-10,
aluno_0001587,M,2023-10,
aluno_0001588,M,2023-10,
aluno_0001589,M,2023-10,
aluno_0001590,F,2023-10,
aluno_0001591,M,2023-10,
aluno_0001592,F,2023-10,
aluno_0001593,M,2023-10,
aluno_0001594,M,2023-10,
aluno_0001595,M,2023-10,
aluno_0001596,M,2023-10,
aluno_0001597,F,2023-10,
aluno_0001598,M,2023-10,
aluno_0001599,M,2023-10,
aluno_0001600,F,2020-10,
aluno_0001601,M,2023-10,
aluno_0001602,M,2023-12,
aluno_0001603,M,2023-10,
aluno_0001604,F,2019-01,
aluno_0001605,M,2023-10,
aluno_0001606,F,2023-10,
aluno_0001607,M,2023-10,
aluno_0001608,M,2019-12,
aluno_0001609,F,2023-10,
aluno_0001610,M,2019-11,
aluno_0001611,F,2023-10,
aluno_0001612,F,2023-10,
aluno_0001613,F,2023-10,
aluno_0001614,F,2023-10,
aluno_0001615,M,2023-10,
aluno_0001616,F,2023-10,
aluno_0001617,F,2023-10,
aluno_0001618,M,2023-10,
aluno_0001619,F,2023-10,
aluno_0001620,F,2023-10,
aluno_0001621,F,2024-06,
aluno_0001622,F,2023-10,
aluno_0001623,M,2023-10,
aluno_0001624,M,2023-10,
aluno_0001625,F,2023-10,
aluno_0001626,F,2023-10,
aluno_0001627,M,2023-06,
aluno_0001628,M,2021-06,
aluno_0001629,M,2023-10,
aluno_0001630,F,2022-11,
aluno_0001631,M,2023-10,
aluno_0001632,M,2023-10,
aluno_0001633,F,2023-10,
aluno_0001634,F,2023-10,
aluno_0001635,F,2023-10,
aluno_0001636,F,2023-10,
aluno_0001637,F,2023-09,
aluno_0001638,M,2023-10,
aluno_0001639,M,2023-10,
aluno_0001640,M,2023-08,
aluno_0001641,F,2022-08,
aluno_0001642,F,2023-10,
aluno_0001643,F,2023-10,
aluno_0001644,M,2023-10,
aluno_0001645,F,2023-09,
aluno_0001646,F,2023-10,
aluno_0001647,M,2023-10,
aluno_0001648,F,2023-10,
aluno_0001649,M,2023-10,
aluno_0001650,M,2023-10,
aluno_0001651,F,2023-10,
aluno_0001652,M,2023-10,
aluno_0001653,M,2023-10,
aluno_0001654,M,2023-10,
aluno_0001655,M,2023-10,
aluno_0001656,M,2023-04,
aluno_0001657,F,2024-06,
aluno_0001658,F,2023-10,
aluno_0001659,F,2023-07,
aluno_0001660,M,2023-10,
aluno_0001661,F,2020-12,
aluno_0001662,M,2023-10,
aluno_0001663,F,2022-01,
aluno_0001664,F,2023-10,
aluno_0001665,M,2023-10,
aluno_0001666,F,2021-11,
aluno_0001667,M,2023-10,
aluno_0001668,F,2023-07,
aluno_0001669,M,2023-10,
aluno_0001670,M,2023-10,
aluno_0001671,F,2023-10,
aluno_0001672,M,2023-10,
aluno_0001673,M,2021-03,
aluno_0001674,F,2023-10,
aluno_0001675,M,2023-10,
aluno_0001676,M,2023-10,
aluno_0001677,F,2023-08,
aluno_0001678,F,2023-10,
aluno_0001679,F,2023-10,
aluno_0001680,F,2023-10,
aluno_0001681,M,2023-10,
aluno_0001682,M,2023-10,
aluno_0001683,F,2023-10,
aluno_0001684,M,2023-10,
aluno_0001685,F,2023-10,
aluno_0001686,M,2023-10,
aluno_0001687,M,2023-10,
aluno_0001688,F,2023-10,
aluno_0001689,F,2023-10,
aluno_0001690,F,2023-10,
aluno_0001691,F,2021-10,
aluno_0001692,M,2023-10,
aluno_0001693,F,2023-10,
aluno_0001694,M,2023-10,
aluno_0001695,M,2023-10,
aluno_0001696,F,2023-10,
aluno_0001697,M,2023-10,
aluno_0001698,F,2024-06,
aluno_0001699,F,2023-10,
aluno_0001700,F,2023-10,
aluno_0001701,F,2023-10,
aluno_0001702,M,2023-10,
aluno_0001703,F,2023-10,
aluno_0001704,M,2023-10,
aluno_0001705,F,2022-08,
aluno_0001706,M,2023-10,
aluno_0001707,M,2023-10,
aluno_0001708,F,2023-10,
aluno_0001709,F,2023-10,
aluno_0001710,F,2023-10,
aluno_0001711,M,2023-10,
aluno_0001712,M,2023-10,
aluno_0001713,F,2023-10,
aluno_0001714,F,2023-10,
aluno_0001715,F,2023-10,
aluno_0001716,F,2023-10,
aluno_0001717,M,2023-10,
aluno_0001718,M,2023-10,
aluno_0001719,F,2023-10,
aluno_0001720,M,2024-06,
aluno_0001721,F,2023-10,
aluno_0001722,F,2023-10,
aluno_0001723,F,2023-10,
aluno_0001724,F,2023-10,
aluno_0001725,M,2023-10,
aluno_0001726,M,2023-10,
aluno_0001727,M,2023-10,
aluno_0001728,F,2023-08,
aluno_0001729,F,2023-10,
aluno_0001730,M,2023-10,
aluno_0001731,F,2023-10,
aluno_0001732,M,2023-10,
aluno_0001733,M,2023-10,
aluno_0001734,M,2023-10,
aluno_0001735,F,2023-10,
aluno_0001736,F,2023-10,
aluno_0001737,M,2023-10,
aluno_0001738,F,2023-10,
aluno_0001739,F,2023-10,
aluno_0001740,M,2023-10,
aluno_0001741,M,2023-10,
aluno_0001742,F,2023-10,
aluno_0001743,M,2023-10,
aluno_0001744,F,2023-10,
aluno_0001745,F,2023-10,
